id,rdfs_label,name,b_type,b_iri
HGNC:12029,T cell receptor alpha constant,TRAC,gene,http://identifiers.org/hgnc/12029
HGNC:12156,T cell receptor beta constant 1,TRBC1,gene,http://identifiers.org/hgnc/12156
HGNC:6024,interleukin 7 receptor,IL7R,gene,http://identifiers.org/hgnc/6024
HGNC:30698,T cell receptor associated transmembrane adaptor 1,TRAT1,gene,http://identifiers.org/hgnc/30698
HGNC:6711,lymphotoxin beta,LTB,gene,http://identifiers.org/hgnc/6711
HGNC:636,aquaporin 3 (Gill blood group),AQP3,gene,http://identifiers.org/hgnc/636
HGNC:6106,forkhead box P3,FOXP3,gene,http://identifiers.org/hgnc/6106
HGNC:11910,TNF receptor superfamily member 25,TNFRSF25,gene,http://identifiers.org/hgnc/11910
HGNC:26838,T cell immunoreceptor with Ig and ITIM domains,TIGIT,gene,http://identifiers.org/hgnc/26838
HGNC:1607,C-C motif chemokine receptor 6,CCR6,gene,http://identifiers.org/hgnc/1607
HGNC:11918,TNF receptor superfamily member 4,TNFRSF4,gene,http://identifiers.org/hgnc/11918
HGNC:1674,CD3E,CD3,protein,http://identifiers.org/hgnc/1674
HGNC:1678,CD4,CD4,protein,http://identifiers.org/hgnc/1678
HGNC:1706,CD8A,CD8,protein,http://identifiers.org/hgnc/1706
HGNC:6008,IL2RA,CD25,protein,http://identifiers.org/hgnc/6008
HGNC:6106,FOXP3,FOXP3,protein,http://identifiers.org/hgnc/6106
HGNC:2505,CTLA4,CTLA4,protein,http://identifiers.org/hgnc/2505
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
